podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012356,2025-12-09 22:00,0.52,0.0
CH1008400000000000000000000012345,2025-12-09 23:00,0.56,0.0
CH1008400000000000000000000012346,2025-12-09 23:00,0.72,0.0
CH1008400000000000000000000012347,2025-12-09 23:00,0.58,0.0
CH1008400000000000000000000012348,2025-12-09 23:00,0.56,0.0
CH1008400000000000000000000012349,2025-12-09 23:00,0.79,0.0
CH1008400000000000000000000012350,2025-12-09 23:00,0.77,0.0
CH1008400000000000000000000012351,2025-12-09 23:00,0.69,0.0
CH1008400000000000000000000012352,2025-12-09 23:00,0.5,0.0
CH1008400000000000000000000012353,2025-12-09 23:00,0.68,0.0
CH1008400000000000000000000012354,2025-12-09 23:00,0.45,0.0
CH1008400000000000000000000012355,2025-12-09 23:00,0.64,0.0
CH1008400000000000000000000012356,2025-12-09 23:00,0.57,0.0
CH1008400000000000000000000012345,2025-12-10 00:00,0.18,0.0
CH1008400000000000000000000012346,2025-12-10 00:00,0.22,0.0
CH1008400000000000000000000012347,2025-12-10 00:00,0.21,0.0
CH1008400000000000000000000012348,2025-12-10 00:00,0.4,0.0
CH1008400000000000000000000012349,2025-12-10 00:00,0.28,0.0
CH1008400000000000000000000012350,2025-12-10 00:00,0.4,0.0
CH1008400000000000000000000012351,2025-12-10 00:00,0.37,0.0
CH1008400000000000000000000012352,2025-12-10 00:00,0.32,0.0
CH1008400000000000000000000012353,2025-12-10 00:00,0.24,0.0
CH1008400000000000000000000012354,2025-12-10 00:00,0.34,0.0
CH1008400000000000000000000012355,2025-12-10 00:00,0.24,0.0
CH1008400000000000000000000012356,2025-12-10 00:00,0.36,0.0
CH1008400000000000000000000012345,2025-12-10 01:00,0.34,0.0
CH1008400000000000000000000012346,2025-12-10 01:00,0.42,0.0
CH1008400000000000000000000012347,2025-12-10 01:00,0.26,0.0
CH1008400000000000000000000012348,2025-12-10 01:00,0.26,0.0
CH1008400000000000000000000012349,2025-12-10 01:00,0.37,0.0
CH1008400000000000000000000012350,2025-12-10 01:00,0.28,0.0
CH1008400000000000000000000012351,2025-12-10 01:00,0.37,0.0
CH1008400000000000000000000012352,2025-12-10 01:00,0.26,0.0
CH1008400000000000000000000012353,2025-12-10 01:00,0.43,0.0
CH1008400000000000000000000012354,2025-12-10 01:00,0.27,0.0
CH1008400000000000000000000012355,2025-12-10 01:00,0.31,0.0
CH1008400000000000000000000012356,2025-12-10 01:00,0.36,0.0
CH1008400000000000000000000012345,2025-12-10 02:00,0.27,0.0
CH1008400000000000000000000012346,2025-12-10 02:00,0.28,0.0
CH1008400000000000000000000012347,2025-12-10 02:00,0.36,0.0
CH1008400000000000000000000012348,2025-12-10 02:00,0.28,0.0
CH1008400000000000000000000012349,2025-12-10 02:00,0.21,0.0
CH1008400000000000000000000012350,2025-12-10 02:00,0.2,0.0
CH1008400000000000000000000012351,2025-12-10 02:00,0.27,0.0
CH1008400000000000000000000012352,2025-12-10 02:00,0.3,0.0
CH1008400000000000000000000012353,2025-12-10 02:00,0.22,0.0
CH1008400000000000000000000012354,2025-12-10 02:00,0.33,0.0
CH1008400000000000000000000012355,2025-12-10 02:00,0.4,0.0
CH1008400000000000000000000012356,2025-12-10 02:00,0.4,0.0
CH1008400000000000000000000012345,2025-12-10 03:00,0.24,0.0
CH1008400000000000000000000012346,2025-12-10 03:00,0.27,0.0
CH1008400000000000000000000012347,2025-12-10 03:00,0.3,0.0
CH1008400000000000000000000012348,2025-12-10 03:00,0.32,0.0
CH1008400000000000000000000012349,2025-12-10 03:00,0.19,0.0
CH1008400000000000000000000012350,2025-12-10 03:00,0.17,0.0
CH1008400000000000000000000012351,2025-12-10 03:00,0.18,0.0
CH1008400000000000000000000012352,2025-12-10 03:00,0.38,0.0
CH1008400000000000000000000012353,2025-12-10 03:00,0.44,0.0
CH1008400000000000000000000012354,2025-12-10 03:00,0.37,0.0
CH1008400000000000000000000012355,2025-12-10 03:00,0.28,0.0
CH1008400000000000000000000012356,2025-12-10 03:00,0.2,0.0
CH1008400000000000000000000012345,2025-12-10 04:00,0.3,0.0
CH1008400000000000000000000012346,2025-12-10 04:00,0.36,0.0
CH1008400000000000000000000012347,2025-12-10 04:00,0.43,0.0
CH1008400000000000000000000012348,2025-12-10 04:00,0.39,0.0
CH1008400000000000000000000012349,2025-12-10 04:00,0.28,0.0
CH1008400000000000000000000012350,2025-12-10 04:00,0.42,0.0
CH1008400000000000000000000012351,2025-12-10 04:00,0.32,0.0
CH1008400000000000000000000012352,2025-12-10 04:00,0.2,0.0
CH1008400000000000000000000012353,2025-12-10 04:00,0.28,0.0
CH1008400000000000000000000012354,2025-12-10 04:00,0.24,0.0
CH1008400000000000000000000012355,2025-12-10 04:00,0.32,0.0
CH1008400000000000000000000012356,2025-12-10 04:00,0.21,0.0
CH1008400000000000000000000012345,2025-12-10 05:00,0.23,0.0
CH1008400000000000000000000012346,2025-12-10 05:00,0.22,0.0
CH1008400000000000000000000012347,2025-12-10 05:00,0.32,0.0
CH1008400000000000000000000012348,2025-12-10 05:00,0.45,0.0
CH1008400000000000000000000012349,2025-12-10 05:00,0.25,0.0
CH1008400000000000000000000012350,2025-12-10 05:00,0.21,0.0
CH1008400000000000000000000012351,2025-12-10 05:00,0.27,0.0
CH1008400000000000000000000012352,2025-12-10 05:00,0.4,0.0
CH1008400000000000000000000012353,2025-12-10 05:00,0.3,0.0
CH1008400000000000000000000012354,2025-12-10 05:00,0.21,0.0
CH1008400000000000000000000012355,2025-12-10 05:00,0.26,0.0
CH1008400000000000000000000012356,2025-12-10 05:00,0.19,0.0
CH1008400000000000000000000012345,2025-12-10 06:00,0.78,0.0
CH1008400000000000000000000012346,2025-12-10 06:00,0.94,0.0
CH1008400000000000000000000012347,2025-12-10 06:00,0.95,0.0
CH1008400000000000000000000012348,2025-12-10 06:00,0.66,0.0
CH1008400000000000000000000012349,2025-12-10 06:00,0.92,0.0
CH1008400000000000000000000012350,2025-12-10 06:00,0.63,0.0
CH1008400000000000000000000012351,2025-12-10 06:00,0.88,0.0
CH1008400000000000000000000012352,2025-12-10 06:00,0.46,0.0
CH1008400000000000000000000012353,2025-12-10 06:00,0.54,0.0
CH1008400000000000000000000012354,2025-12-10 06:00,0.56,0.0
CH1008400000000000000000000012355,2025-12-10 06:00,0.59,0.0
CH1008400000000000000000000012356,2025-12-10 06:00,0.86,0.0
CH1008400000000000000000000012345,2025-12-10 07:00,0.81,0.01
CH1008400000000000000000000012346,2025-12-10 07:00,0.98,0.01
CH1008400000000000000000000012347,2025-12-10 07:00,0.74,0.0
CH1008400000000000000000000012348,2025-12-10 07:00,0.66,0.03
CH1008400000000000000000000012349,2025-12-10 07:00,0.77,0.0
CH1008400000000000000000000012350,2025-12-10 07:00,0.76,0.01
CH1008400000000000000000000012351,2025-12-10 07:00,0.62,0.0
CH1008400000000000000000000012352,2025-12-10 07:00,0.87,0.0
CH1008400000000000000000000012353,2025-12-10 07:00,0.85,0.02
CH1008400000000000000000000012354,2025-12-10 07:00,1.08,0.0
CH1008400000000000000000000012355,2025-12-10 07:00,0.94,0.01
CH1008400000000000000000000012356,2025-12-10 07:00,1.05,0.0
CH1008400000000000000000000012345,2025-12-10 08:00,0.46,0.04
CH1008400000000000000000000012346,2025-12-10 08:00,0.81,0.01
CH1008400000000000000000000012347,2025-12-10 08:00,0.83,0.0
CH1008400000000000000000000012348,2025-12-10 08:00,0.84,0.08
CH1008400000000000000000000012349,2025-12-10 08:00,0.76,0.0
CH1008400000000000000000000012350,2025-12-10 08:00,0.97,0.02
CH1008400000000000000000000012351,2025-12-10 08:00,0.66,0.0
CH1008400000000000000000000012352,2025-12-10 08:00,0.79,0.0
CH1008400000000000000000000012353,2025-12-10 08:00,1.02,0.07
CH1008400000000000000000000012354,2025-12-10 08:00,0.86,0.0
CH1008400000000000000000000012355,2025-12-10 08:00,0.72,0.04
CH1008400000000000000000000012356,2025-12-10 08:00,0.86,0.0
CH1008400000000000000000000012345,2025-12-10 09:00,0.65,0.14
CH1008400000000000000000000012346,2025-12-10 09:00,0.4,0.08
CH1008400000000000000000000012347,2025-12-10 09:00,0.73,0.0
CH1008400000000000000000000012348,2025-12-10 09:00,0.48,0.19
CH1008400000000000000000000012349,2025-12-10 09:00,0.48,0.0
CH1008400000000000000000000012350,2025-12-10 09:00,0.47,0.04
CH1008400000000000000000000012351,2025-12-10 09:00,0.45,0.0
CH1008400000000000000000000012352,2025-12-10 09:00,0.52,0.0
CH1008400000000000000000000012353,2025-12-10 09:00,0.44,0.15
CH1008400000000000000000000012354,2025-12-10 09:00,0.57,0.0
CH1008400000000000000000000012355,2025-12-10 09:00,0.66,0.15
CH1008400000000000000000000012356,2025-12-10 09:00,0.6,0.0
CH1008400000000000000000000012345,2025-12-10 10:00,0.48,0.28
CH1008400000000000000000000012346,2025-12-10 10:00,0.59,0.06
CH1008400000000000000000000012347,2025-12-10 10:00,0.75,0.0
CH1008400000000000000000000012348,2025-12-10 10:00,0.56,0.14
CH1008400000000000000000000012349,2025-12-10 10:00,0.58,0.0
CH1008400000000000000000000012350,2025-12-10 10:00,0.57,0.14
CH1008400000000000000000000012351,2025-12-10 10:00,0.43,0.0
CH1008400000000000000000000012352,2025-12-10 10:00,0.62,0.0
CH1008400000000000000000000012353,2025-12-10 10:00,0.4,0.2
CH1008400000000000000000000012354,2025-12-10 10:00,0.54,0.0
CH1008400000000000000000000012355,2025-12-10 10:00,0.84,0.19
CH1008400000000000000000000012356,2025-12-10 10:00,0.73,0.0
CH1008400000000000000000000012345,2025-12-10 11:00,0.69,0.34
CH1008400000000000000000000012346,2025-12-10 11:00,0.49,0.19
CH1008400000000000000000000012347,2025-12-10 11:00,0.42,0.0
CH1008400000000000000000000012348,2025-12-10 11:00,0.42,0.57
CH1008400000000000000000000012349,2025-12-10 11:00,0.72,0.0
CH1008400000000000000000000012350,2025-12-10 11:00,0.88,0.22
CH1008400000000000000000000012351,2025-12-10 11:00,0.75,0.0
CH1008400000000000000000000012352,2025-12-10 11:00,0.48,0.0
CH1008400000000000000000000012353,2025-12-10 11:00,0.68,0.26
CH1008400000000000000000000012354,2025-12-10 11:00,0.38,0.0
CH1008400000000000000000000012355,2025-12-10 11:00,0.59,0.29
CH1008400000000000000000000012356,2025-12-10 11:00,0.61,0.0
CH1008400000000000000000000012345,2025-12-10 12:00,0.8,0.39
CH1008400000000000000000000012346,2025-12-10 12:00,0.57,0.25
CH1008400000000000000000000012347,2025-12-10 12:00,0.78,0.0
CH1008400000000000000000000012348,2025-12-10 12:00,0.83,0.29
CH1008400000000000000000000012349,2025-12-10 12:00,0.48,0.0
CH1008400000000000000000000012350,2025-12-10 12:00,0.8,0.13
CH1008400000000000000000000012351,2025-12-10 12:00,0.92,0.0
CH1008400000000000000000000012352,2025-12-10 12:00,0.5,0.0
CH1008400000000000000000000012353,2025-12-10 12:00,0.52,0.32
CH1008400000000000000000000012354,2025-12-10 12:00,0.77,0.0
CH1008400000000000000000000012355,2025-12-10 12:00,0.68,0.36
CH1008400000000000000000000012356,2025-12-10 12:00,0.54,0.0
CH1008400000000000000000000012345,2025-12-10 13:00,0.62,0.16
CH1008400000000000000000000012346,2025-12-10 13:00,0.61,0.14
CH1008400000000000000000000012347,2025-12-10 13:00,0.62,0.0
CH1008400000000000000000000012348,2025-12-10 13:00,0.86,0.43
CH1008400000000000000000000012349,2025-12-10 13:00,0.55,0.0
CH1008400000000000000000000012350,2025-12-10 13:00,0.61,0.29
CH1008400000000000000000000012351,2025-12-10 13:00,0.71,0.0
CH1008400000000000000000000012352,2025-12-10 13:00,0.73,0.0
CH1008400000000000000000000012353,2025-12-10 13:00,0.73,0.41
CH1008400000000000000000000012354,2025-12-10 13:00,0.65,0.0
CH1008400000000000000000000012355,2025-12-10 13:00,0.66,0.35
CH1008400000000000000000000012356,2025-12-10 13:00,0.77,0.0
CH1008400000000000000000000012345,2025-12-10 14:00,0.7,0.28
CH1008400000000000000000000012346,2025-12-10 14:00,0.65,0.08
CH1008400000000000000000000012347,2025-12-10 14:00,0.39,0.0
CH1008400000000000000000000012348,2025-12-10 14:00,0.66,0.44
CH1008400000000000000000000012349,2025-12-10 14:00,0.5,0.0
CH1008400000000000000000000012350,2025-12-10 14:00,0.39,0.07
CH1008400000000000000000000012351,2025-12-10 14:00,0.39,0.0
CH1008400000000000000000000012352,2025-12-10 14:00,0.46,0.0
CH1008400000000000000000000012353,2025-12-10 14:00,0.58,0.23
CH1008400000000000000000000012354,2025-12-10 14:00,0.55,0.0
CH1008400000000000000000000012355,2025-12-10 14:00,0.7,0.19
CH1008400000000000000000000012356,2025-12-10 14:00,0.64,0.0
CH1008400000000000000000000012345,2025-12-10 15:00,0.33,0.21
CH1008400000000000000000000012346,2025-12-10 15:00,0.67,0.14
CH1008400000000000000000000012347,2025-12-10 15:00,0.39,0.0
CH1008400000000000000000000012348,2025-12-10 15:00,0.6,0.31
CH1008400000000000000000000012349,2025-12-10 15:00,0.8,0.0
CH1008400000000000000000000012350,2025-12-10 15:00,0.8,0.13
CH1008400000000000000000000012351,2025-12-10 15:00,0.49,0.0
CH1008400000000000000000000012352,2025-12-10 15:00,0.51,0.0
CH1008400000000000000000000012353,2025-12-10 15:00,0.65,0.28
CH1008400000000000000000000012354,2025-12-10 15:00,0.46,0.0
CH1008400000000000000000000012355,2025-12-10 15:00,0.68,0.15
CH1008400000000000000000000012356,2025-12-10 15:00,0.32,0.0
CH1008400000000000000000000012345,2025-12-10 16:00,0.3,0.09
CH1008400000000000000000000012346,2025-12-10 16:00,0.64,0.07
CH1008400000000000000000000012347,2025-12-10 16:00,0.5,0.0
CH1008400000000000000000000012348,2025-12-10 16:00,0.47,0.16
CH1008400000000000000000000012349,2025-12-10 16:00,0.59,0.0
CH1008400000000000000000000012350,2025-12-10 16:00,0.48,0.05
CH1008400000000000000000000012351,2025-12-10 16:00,0.84,0.0
CH1008400000000000000000000012352,2025-12-10 16:00,0.59,0.0
CH1008400000000000000000000012353,2025-12-10 16:00,0.41,0.13
CH1008400000000000000000000012354,2025-12-10 16:00,0.39,0.0
CH1008400000000000000000000012355,2025-12-10 16:00,0.5,0.09
CH1008400000000000000000000012356,2025-12-10 16:00,0.39,0.0
CH1008400000000000000000000012345,2025-12-10 17:00,1.47,0.03
CH1008400000000000000000000012346,2025-12-10 17:00,1.62,0.01
CH1008400000000000000000000012347,2025-12-10 17:00,1.09,0.0
CH1008400000000000000000000012348,2025-12-10 17:00,1.27,0.04
CH1008400000000000000000000012349,2025-12-10 17:00,1.57,0.0
CH1008400000000000000000000012350,2025-12-10 17:00,1.79,0.01
CH1008400000000000000000000012351,2025-12-10 17:00,1.43,0.0
CH1008400000000000000000000012352,2025-12-10 17:00,1.3,0.0
CH1008400000000000000000000012353,2025-12-10 17:00,1.14,0.05
CH1008400000000000000000000012354,2025-12-10 17:00,0.92,0.0
CH1008400000000000000000000012355,2025-12-10 17:00,1.45,0.02
CH1008400000000000000000000012356,2025-12-10 17:00,1.19,0.0
CH1008400000000000000000000012345,2025-12-10 18:00,0.94,0.0
CH1008400000000000000000000012346,2025-12-10 18:00,1.03,0.0
CH1008400000000000000000000012347,2025-12-10 18:00,1.01,0.0
CH1008400000000000000000000012348,2025-12-10 18:00,1.47,0.0
CH1008400000000000000000000012349,2025-12-10 18:00,1.2,0.0
CH1008400000000000000000000012350,2025-12-10 18:00,1.58,0.0
CH1008400000000000000000000012351,2025-12-10 18:00,1.07,0.0
CH1008400000000000000000000012352,2025-12-10 18:00,1.26,0.0
CH1008400000000000000000000012353,2025-12-10 18:00,1.39,0.0
CH1008400000000000000000000012354,2025-12-10 18:00,0.87,0.0
CH1008400000000000000000000012355,2025-12-10 18:00,0.76,0.0
CH1008400000000000000000000012356,2025-12-10 18:00,0.81,0.0
CH1008400000000000000000000012345,2025-12-10 19:00,1.19,0.0
CH1008400000000000000000000012346,2025-12-10 19:00,1.19,0.0
CH1008400000000000000000000012347,2025-12-10 19:00,1.47,0.0
CH1008400000000000000000000012348,2025-12-10 19:00,1.3,0.0
CH1008400000000000000000000012349,2025-12-10 19:00,0.85,0.0
CH1008400000000000000000000012350,2025-12-10 19:00,1.46,0.0
CH1008400000000000000000000012351,2025-12-10 19:00,0.96,0.0
CH1008400000000000000000000012352,2025-12-10 19:00,1.11,0.0
CH1008400000000000000000000012353,2025-12-10 19:00,1.33,0.0
CH1008400000000000000000000012354,2025-12-10 19:00,0.88,0.0
CH1008400000000000000000000012355,2025-12-10 19:00,1.01,0.0
CH1008400000000000000000000012356,2025-12-10 19:00,0.96,0.0
CH1008400000000000000000000012345,2025-12-10 20:00,1.22,0.0
CH1008400000000000000000000012346,2025-12-10 20:00,1.31,0.0
CH1008400000000000000000000012347,2025-12-10 20:00,1.03,0.0
CH1008400000000000000000000012348,2025-12-10 20:00,1.17,0.0
CH1008400000000000000000000012349,2025-12-10 20:00,1.29,0.0
CH1008400000000000000000000012350,2025-12-10 20:00,1.39,0.0
CH1008400000000000000000000012351,2025-12-10 20:00,1.32,0.0
CH1008400000000000000000000012352,2025-12-10 20:00,1.06,0.0
CH1008400000000000000000000012353,2025-12-10 20:00,1.05,0.0
CH1008400000000000000000000012354,2025-12-10 20:00,1.27,0.0
CH1008400000000000000000000012355,2025-12-10 20:00,1.71,0.0
CH1008400000000000000000000012356,2025-12-10 20:00,1.0,0.0
CH1008400000000000000000000012345,2025-12-10 21:00,0.44,0.0
CH1008400000000000000000000012346,2025-12-10 21:00,0.59,0.0
CH1008400000000000000000000012347,2025-12-10 21:00,0.61,0.0
CH1008400000000000000000000012348,2025-12-10 21:00,0.62,0.0
CH1008400000000000000000000012349,2025-12-10 21:00,0.36,0.0
CH1008400000000000000000000012350,2025-12-10 21:00,0.85,0.0
CH1008400000000000000000000012351,2025-12-10 21:00,0.64,0.0
CH1008400000000000000000000012352,2025-12-10 21:00,0.5,0.0
CH1008400000000000000000000012353,2025-12-10 21:00,0.5,0.0
CH1008400000000000000000000012354,2025-12-10 21:00,0.67,0.0
CH1008400000000000000000000012355,2025-12-10 21:00,0.84,0.0
CH1008400000000000000000000012356,2025-12-10 21:00,0.66,0.0
CH1008400000000000000000000012345,2025-12-10 22:00,0.63,0.0
CH1008400000000000000000000012346,2025-12-10 22:00,0.39,0.0
CH1008400000000000000000000012347,2025-12-10 22:00,0.72,0.0
CH1008400000000000000000000012348,2025-12-10 22:00,0.71,0.0
CH1008400000000000000000000012349,2025-12-10 22:00,0.55,0.0
CH1008400000000000000000000012350,2025-12-10 22:00,0.72,0.0
CH1008400000000000000000000012351,2025-12-10 22:00,0.5,0.0
CH1008400000000000000000000012352,2025-12-10 22:00,0.46,0.0
CH1008400000000000000000000012353,2025-12-10 22:00,0.73,0.0
CH1008400000000000000000000012354,2025-12-10 22:00,0.91,0.0
CH1008400000000000000000000012355,2025-12-10 22:00,0.45,0.0
CH1008400000000000000000000012356,2025-12-10 22:00,0.73,0.0
CH1008400000000000000000000012345,2025-12-10 23:00,0.61,0.0
CH1008400000000000000000000012346,2025-12-10 23:00,0.73,0.0
CH1008400000000000000000000012347,2025-12-10 23:00,0.65,0.0
CH1008400000000000000000000012348,2025-12-10 23:00,0.57,0.0
CH1008400000000000000000000012349,2025-12-10 23:00,0.81,0.0
CH1008400000000000000000000012350,2025-12-10 23:00,0.88,0.0
CH1008400000000000000000000012351,2025-12-10 23:00,0.81,0.0
CH1008400000000000000000000012352,2025-12-10 23:00,0.66,0.0
CH1008400000000000000000000012353,2025-12-10 23:00,0.64,0.0
CH1008400000000000000000000012354,2025-12-10 23:00,0.71,0.0
CH1008400000000000000000000012355,2025-12-10 23:00,0.63,0.0
CH1008400000000000000000000012356,2025-12-10 23:00,0.42,0.0
CH1008400000000000000000000012345,2025-12-11 00:00,0.29,0.0
CH1008400000000000000000000012346,2025-12-11 00:00,0.36,0.0
CH1008400000000000000000000012347,2025-12-11 00:00,0.26,0.0
CH1008400000000000000000000012348,2025-12-11 00:00,0.29,0.0
CH1008400000000000000000000012349,2025-12-11 00:00,0.32,0.0
CH1008400000000000000000000012350,2025-12-11 00:00,0.37,0.0
CH1008400000000000000000000012351,2025-12-11 00:00,0.23,0.0
CH1008400000000000000000000012352,2025-12-11 00:00,0.26,0.0
CH1008400000000000000000000012353,2025-12-11 00:00,0.41,0.0
CH1008400000000000000000000012354,2025-12-11 00:00,0.5,0.0
CH1008400000000000000000000012355,2025-12-11 00:00,0.49,0.0
CH1008400000000000000000000012356,2025-12-11 00:00,0.26,0.0
CH1008400000000000000000000012345,2025-12-11 01:00,0.28,0.0
